Customer_ID,Name,Age,Gender,Purchase_Platform,Category,Subcategory,Price,Quantity,Total_Spent,Purchase_Date,Region,Payment_Method
CUST82905,Daniel Anderson,34,Female,In-Store,Accessories,Gym Gloves,380.84,3,1142.52,11/27/2024,South America,PayPal
CUST25458,Daniel Brown,22,Female,Online,Equipment,Dumbbells,322.44,3,967.32,1/21/2024,South America,Debit Card
CUST59444,Michael Jackson,33,Female,In-Store,Footwear,Hiking Boots,388.73,5,1943.65,1/19/2024,Europe,Credit Card
CUST47838,Michael Brown,62,Other,Online,Gymnastics,Parallel Bars,102.9,2,205.8,11/4/2024,Asia,Apple Pay
CUST30453,Liam Jackson,60,Other,In-Store,Footwear,Basketball Shoes,485.55,3,1456.65,8/8/2024,South America,Apple Pay
CUST96845,Emma White,41,Other,Online,Footwear,Running Shoes,322.42,1,322.42,1/9/2024,North America,Credit Card
CUST32743,Emily Harris,55,Male,Online,Gymnastics,Balance Beam,141.34,5,706.7,7/19/2024,Asia,Credit Card
CUST42285,Sophia Taylor,43,Female,Online,Equipment,Dumbbells,214.64,5,1073.2,3/18/2024,South America,Debit Card
CUST50363,John Jackson,25,Other,Online,Equipment,Dumbbells,99.42,3,298.26,6/4/2024,South America,Credit Card
CUST53168,Emma Thomas,39,Male,In-Store,Accessories,Gym Gloves,135.71,5,678.55,9/26/2024,Australia,Google Pay
CUST34158,Liam Anderson,47,Male,Online,Apparel,Compression Wear,444.74,2,889.48,2/8/2024,South America,PayPal
CUST93251,Liam Smith,39,Other,Online,Equipment,Dumbbells,23.81,4,95.24,11/12/2024,North America,Google Pay
CUST34912,Ava Jackson,23,Female,Online,Apparel,Compression Wear,403.09,5,2015.45,7/10/2024,Australia,Debit Card
CUST87135,Sophia Martin,58,Female,Online,Gymnastics,Gym Rings,489.11,2,978.22,7/8/2024,Asia,Apple Pay
CUST16908,Michael Taylor,63,Male,Online,Equipment,Badminton Racket,40.54,3,121.62,12/23/2024,Australia,Cash
CUST86617,Emily White,49,Other,Online,Outdoor Recreation,Fishing Rod,422.56,1,422.56,6/20/2024,South America,PayPal
CUST41001,Daniel White,59,Other,In-Store,Footwear,Running Shoes,402.55,2,805.1,4/14/2024,North America,Debit Card
CUST16681,Michael Taylor,46,Female,Online,Gymnastics,Pommel Horse,58.37,2,116.74,9/29/2024,Europe,Debit Card
CUST66491,Noah Anderson,50,Other,In-Store,Outdoor Recreation,Camping Tent,261.27,4,1045.08,11/11/2024,Europe,Cash
CUST53873,Ava Anderson,61,Male,Online,Outdoor Recreation,Camping Tent,62.22,1,62.22,12/23/2024,Europe,Apple Pay
CUST42319,Daniel Martin,50,Other,In-Store,Outdoor Recreation,Cycling Helmet,114.26,2,228.52,2/12/2024,South America,Debit Card
CUST12690,Noah White,18,Female,Online,Footwear,Football Boots,447.45,4,1789.8,5/27/2024,Asia,PayPal
CUST56703,Liam Anderson,31,Male,In-Store,Footwear,Hiking Boots,133.13,3,399.39,6/4/2024,Asia,Cash
CUST70639,Olivia Johnson,62,Male,In-Store,Outdoor Recreation,Cycling Helmet,66.99,1,66.99,9/25/2024,South America,Credit Card
CUST79392,Liam Martin,31,Female,In-Store,Outdoor Recreation,Hiking Backpack,288.87,3,866.61,11/29/2024,Asia,Apple Pay
CUST42533,Ava Martin,42,Male,In-Store,Apparel,Training Shorts,28.46,5,142.3,12/19/2024,Europe,Debit Card
CUST34560,Olivia White,24,Female,In-Store,Apparel,Sports T-Shirt,447.08,5,2235.4,10/1/2024,North America,PayPal
CUST25108,Liam Harris,43,Male,Online,Accessories,Wrist Bands,229.82,4,919.28,11/26/2024,Australia,PayPal
CUST32289,Michael Martin,49,Female,Online,Apparel,Track Suit,434.16,1,434.16,2/21/2024,Europe,Credit Card
CUST27863,Emily Taylor,21,Male,Online,Accessories,Gym Gloves,52.3,4,209.2,11/11/2024,North America,Google Pay
CUST66508,Daniel Jackson,57,Male,In-Store,Gymnastics,Parallel Bars,395.28,4,1581.12,9/15/2024,Asia,Google Pay
CUST31778,Sophia White,38,Other,Online,Apparel,Sports T-Shirt,132.7,5,663.5,5/21/2024,Asia,Google Pay
CUST59597,Sophia Harris,49,Female,In-Store,Equipment,Dumbbells,161.25,3,483.75,11/20/2024,Asia,Cash
CUST73059,John Jackson,63,Female,In-Store,Gymnastics,Gym Rings,203.06,2,406.12,6/5/2024,Australia,Credit Card
CUST24822,Liam Taylor,46,Other,Online,Accessories,Swim Goggles,183.27,4,733.08,3/7/2024,South America,Cash
CUST39356,Sophia White,31,Male,In-Store,Apparel,Track Suit,434.94,4,1739.76,10/2/2024,Europe,PayPal
CUST88265,John Taylor,51,Male,Online,Gymnastics,Gym Rings,465.82,2,931.64,11/18/2024,South America,Cash
CUST82472,John Harris,42,Female,In-Store,Accessories,Wrist Bands,77.63,4,310.52,9/28/2024,Australia,Debit Card
CUST60717,Sophia Jackson,35,Female,Online,Apparel,Sports T-Shirt,474.64,1,474.64,5/15/2024,Australia,Credit Card
CUST91865,Emma Johnson,49,Female,In-Store,Apparel,Track Suit,82.08,3,246.24,4/22/2024,Europe,PayPal
CUST22990,Noah Martin,20,Female,Online,Footwear,Football Boots,360.79,1,360.79,7/17/2024,North America,Credit Card
CUST58498,Emily Harris,47,Male,Online,Gymnastics,Parallel Bars,205.03,5,1025.15,10/20/2024,South America,Apple Pay
CUST95467,Michael Anderson,42,Female,Online,Outdoor Recreation,Fishing Rod,370.36,5,1851.8,5/25/2024,Europe,Cash
CUST94412,Liam White,24,Other,In-Store,Footwear,Hiking Boots,370.39,1,370.39,12/26/2024,South America,Google Pay
CUST12235,Ava Smith,23,Male,Online,Outdoor Recreation,Hiking Backpack,80.65,3,241.95,8/17/2024,Asia,Credit Card
CUST85415,Ava Taylor,41,Other,In-Store,Gymnastics,Pommel Horse,357.09,2,714.18,7/25/2024,Australia,Debit Card
CUST88519,Daniel Johnson,47,Other,In-Store,Equipment,Dumbbells,162.77,5,813.85,3/31/2024,Australia,Google Pay
CUST61131,Emma Anderson,54,Other,In-Store,Footwear,Running Shoes,452.97,4,1811.88,11/17/2024,Asia,Apple Pay
CUST75717,Olivia Harris,42,Male,In-Store,Equipment,Badminton Racket,60.79,3,182.37,6/15/2024,North America,Credit Card
CUST74902,Emily Brown,53,Female,Online,Gymnastics,Pommel Horse,161.9,3,485.7,8/2/2024,Europe,Apple Pay
CUST60778,John White,46,Male,In-Store,Outdoor Recreation,Camping Tent,169.96,2,339.92,4/30/2024,Australia,Cash
CUST57531,Michael Taylor,46,Male,In-Store,Apparel,Compression Wear,349.5,5,1747.5,3/20/2024,Australia,PayPal
CUST55460,Michael Brown,27,Male,Online,Outdoor Recreation,Hiking Backpack,188.78,4,755.12,1/23/2024,Australia,Debit Card
CUST61386,Olivia Jackson,60,Female,In-Store,Equipment,Dumbbells,269.62,1,269.62,7/24/2024,North America,Cash
CUST81662,Noah Harris,32,Female,Online,Apparel,Training Shorts,209.9,5,1049.5,8/15/2024,South America,Cash
CUST55384,Noah Jackson,49,Male,Online,Equipment,Badminton Racket,70.71,2,141.42,8/3/2024,Europe,Apple Pay
CUST92646,Ava Smith,38,Other,Online,Footwear,Hiking Boots,50.02,1,50.02,2/18/2024,Asia,Cash
CUST52120,Emma Anderson,43,Male,In-Store,Apparel,Track Suit,147.2,5,736,12/22/2024,Asia,Cash
CUST67586,Noah Jackson,27,Male,In-Store,Outdoor Recreation,Hiking Backpack,50.13,5,250.65,8/12/2024,South America,Cash
CUST68660,Emma Anderson,54,Female,In-Store,Equipment,Tennis Racket,180.76,5,903.8,11/24/2024,Australia,Google Pay
CUST70784,Ava Harris,30,Male,Online,Outdoor Recreation,Hiking Backpack,57.09,2,114.18,7/8/2024,Australia,Debit Card
CUST85391,Daniel Smith,46,Female,Online,Gymnastics,Gym Rings,80.22,1,80.22,12/19/2024,Australia,Google Pay
CUST12539,Olivia Johnson,58,Female,Online,Outdoor Recreation,Cycling Helmet,422.26,1,422.26,7/1/2024,Australia,PayPal
CUST84544,Michael Jackson,20,Male,In-Store,Equipment,Cricket Bat,391.6,1,391.6,9/14/2024,Europe,Credit Card
CUST96435,Noah Taylor,53,Other,Online,Accessories,Gym Gloves,260.41,4,1041.64,7/1/2024,Australia,Google Pay
CUST13925,John Smith,46,Other,Online,Footwear,Basketball Shoes,203.52,4,814.08,12/9/2024,Asia,Google Pay
CUST65348,John Harris,35,Male,In-Store,Outdoor Recreation,Hiking Backpack,404.77,1,404.77,3/1/2024,Australia,Apple Pay
CUST13926,Emma Anderson,50,Other,In-Store,Outdoor Recreation,Camping Tent,132.06,2,264.12,1/2/2024,South America,Google Pay
CUST36273,Ava Jackson,45,Male,In-Store,Equipment,Badminton Racket,42.1,3,126.3,10/21/2024,Asia,Apple Pay
CUST91702,Emily Taylor,35,Male,Online,Footwear,Hiking Boots,26.24,3,78.72,2/20/2024,North America,Credit Card
CUST50519,Emily Jackson,61,Female,In-Store,Outdoor Recreation,Hiking Backpack,357.14,2,714.28,2/29/2024,South America,Cash
CUST70516,Michael Smith,50,Male,In-Store,Equipment,Cricket Bat,449.88,2,899.76,8/18/2024,Asia,Apple Pay
CUST37744,Sophia Smith,55,Female,Online,Gymnastics,Balance Beam,489.17,3,1467.51,10/11/2024,Europe,Credit Card
CUST83496,Olivia Smith,32,Male,Online,Apparel,Training Shorts,418.95,1,418.95,10/16/2024,Europe,Debit Card
CUST20850,Daniel Taylor,60,Other,In-Store,Apparel,Sports T-Shirt,174.91,5,874.55,5/31/2024,South America,Credit Card
CUST67291,Sophia Thomas,55,Male,Online,Equipment,Tennis Racket,267.64,3,802.92,7/13/2024,Europe,Cash
CUST32141,Liam White,24,Other,In-Store,Apparel,Compression Wear,448.13,5,2240.65,7/15/2024,South America,Google Pay
CUST89054,Michael White,50,Female,Online,Gymnastics,Parallel Bars,303.21,1,303.21,4/8/2024,Australia,PayPal
CUST72706,Noah Brown,60,Other,In-Store,Gymnastics,Gym Rings,269.13,1,269.13,1/10/2024,South America,Debit Card
CUST39813,Sophia Thomas,39,Male,In-Store,Gymnastics,Pommel Horse,88.31,2,176.62,9/21/2024,Australia,Google Pay
CUST44366,Sophia Jackson,41,Other,In-Store,Accessories,Gym Gloves,326.79,5,1633.95,11/18/2024,Europe,Apple Pay
CUST57442,Noah Taylor,31,Other,In-Store,Equipment,Badminton Racket,444.43,3,1333.29,7/28/2024,Asia,Credit Card
CUST22410,Ava Taylor,38,Other,In-Store,Footwear,Basketball Shoes,32.27,3,96.81,11/12/2024,South America,Debit Card
CUST14923,John Thomas,33,Female,In-Store,Footwear,Hiking Boots,162.97,3,488.91,9/18/2024,Australia,Credit Card
CUST11110,Ava Martin,32,Other,Online,Accessories,Knee Support,238.51,3,715.53,7/5/2024,South America,Google Pay
CUST93225,Michael Thomas,47,Other,In-Store,Gymnastics,Balance Beam,27.89,1,27.89,11/23/2024,Australia,Credit Card
CUST20345,Sophia Smith,64,Female,Online,Gymnastics,Pommel Horse,147.99,1,147.99,12/17/2024,Europe,Google Pay
CUST47805,Liam Brown,34,Other,In-Store,Footwear,Running Shoes,22.16,3,66.48,6/9/2024,Australia,Apple Pay
CUST52053,Daniel Smith,25,Male,Online,Footwear,Running Shoes,141.07,4,564.28,9/16/2024,North America,Cash
CUST63190,Daniel Brown,57,Female,Online,Gymnastics,Balance Beam,74.37,3,223.11,1/24/2024,South America,PayPal
CUST64224,Sophia Harris,30,Male,In-Store,Accessories,Gym Gloves,404.97,2,809.94,8/9/2024,Asia,Apple Pay
CUST90782,Ava Brown,56,Other,In-Store,Equipment,Badminton Racket,122.64,1,122.64,1/17/2024,Europe,PayPal
CUST91897,Emma Thomas,19,Other,Online,Outdoor Recreation,Camping Tent,347.31,5,1736.55,8/5/2024,Europe,PayPal
CUST45978,John Brown,28,Male,Online,Accessories,Knee Support,58.2,5,291,3/5/2024,Asia,Cash
CUST47064,John Anderson,43,Other,In-Store,Outdoor Recreation,Hiking Backpack,54.36,3,163.08,11/10/2024,Europe,Debit Card
CUST41596,Sophia Thomas,25,Other,In-Store,Gymnastics,Pommel Horse,70.78,2,141.56,2/19/2024,Asia,Credit Card
CUST36071,Ava Jackson,24,Male,In-Store,Equipment,Dumbbells,244.3,3,732.9,1/19/2024,Asia,Apple Pay
CUST91743,Daniel White,46,Female,Online,Apparel,Track Suit,111.22,5,556.1,8/28/2024,Europe,Cash
CUST51361,Daniel Martin,25,Other,In-Store,Equipment,Dumbbells,72.96,5,364.8,6/18/2024,North America,Debit Card
CUST75127,John Smith,25,Male,In-Store,Outdoor Recreation,Fishing Rod,469.7,1,469.7,10/12/2024,Australia,Google Pay
CUST77686,Emma Thomas,34,Female,Online,Accessories,Swim Goggles,142.47,4,569.88,5/11/2024,South America,PayPal
CUST50207,Daniel White,28,Male,In-Store,Gymnastics,Gym Rings,466.44,1,466.44,5/19/2024,North America,Apple Pay
CUST88661,Olivia Taylor,25,Male,Online,Apparel,Sports T-Shirt,31.37,1,31.37,8/12/2024,South America,Credit Card
CUST76315,Emma Smith,53,Male,Online,Accessories,Gym Gloves,482.31,4,1929.24,7/22/2024,Europe,Debit Card
CUST77068,Emily Thomas,47,Male,In-Store,Accessories,Wrist Bands,242.31,1,242.31,5/31/2024,Europe,Credit Card
CUST15726,Michael Harris,58,Other,Online,Accessories,Wrist Bands,87.27,2,174.54,2/27/2024,Australia,Cash
CUST93273,Emma Thomas,42,Male,In-Store,Footwear,Football Boots,332.4,3,997.2,5/31/2024,North America,Debit Card
CUST66839,Olivia Martin,21,Male,In-Store,Outdoor Recreation,Cycling Helmet,402.47,2,804.94,12/5/2024,Europe,Credit Card
CUST49365,Emma Martin,35,Female,Online,Apparel,Training Shorts,208.63,3,625.89,3/18/2024,Asia,Debit Card
CUST71810,Sophia Harris,61,Male,Online,Apparel,Compression Wear,460.41,4,1841.64,11/29/2024,Europe,Credit Card
CUST18296,Olivia Thomas,64,Other,In-Store,Gymnastics,Gym Rings,407.03,4,1628.12,2/9/2024,North America,Credit Card
CUST88196,John Harris,21,Male,Online,Apparel,Sports T-Shirt,176.49,3,529.47,9/30/2024,Asia,Cash
CUST42685,Olivia Smith,64,Male,Online,Equipment,Badminton Racket,439.74,4,1758.96,4/2/2024,Europe,Debit Card
CUST30015,Emily Jackson,59,Other,Online,Footwear,Hiking Boots,408.07,1,408.07,6/2/2024,Europe,Cash
CUST58392,Michael Harris,31,Male,Online,Gymnastics,Parallel Bars,376.6,3,1129.8,6/22/2024,South America,Cash
CUST69183,John White,50,Male,In-Store,Gymnastics,Pommel Horse,343.95,3,1031.85,11/10/2024,Europe,Credit Card
CUST36625,Emily Harris,50,Female,Online,Footwear,Basketball Shoes,198.84,2,397.68,3/9/2024,Asia,PayPal
CUST63636,Emily Thomas,52,Female,Online,Gymnastics,Gym Rings,425.93,4,1703.72,1/27/2024,Europe,Debit Card
CUST20823,Emily White,20,Other,In-Store,Outdoor Recreation,Hiking Backpack,120.64,4,482.56,3/3/2024,Asia,Google Pay
CUST15365,Sophia Harris,18,Female,Online,Gymnastics,Balance Beam,174.07,2,348.14,2/17/2024,South America,PayPal
CUST76253,Olivia Johnson,52,Male,Online,Accessories,Swim Goggles,153.53,3,460.59,8/29/2024,Europe,PayPal
CUST87876,John Harris,29,Other,Online,Accessories,Swim Goggles,42.62,2,85.24,6/17/2024,Europe,Google Pay
CUST21895,Michael Anderson,48,Male,Online,Equipment,Cricket Bat,223.98,4,895.92,8/10/2024,Asia,Debit Card
CUST53355,Daniel Thomas,21,Female,In-Store,Gymnastics,Parallel Bars,245.19,2,490.38,5/14/2024,Australia,Apple Pay
CUST22808,Sophia Jackson,31,Female,In-Store,Footwear,Basketball Shoes,485.68,4,1942.72,6/30/2024,North America,Debit Card
CUST83182,Michael Martin,64,Other,In-Store,Footwear,Football Boots,328.74,2,657.48,1/2/2024,Asia,PayPal
CUST87413,Emily Thomas,59,Other,Online,Outdoor Recreation,Camping Tent,195.53,3,586.59,3/26/2024,South America,Apple Pay
CUST79435,Liam Brown,22,Male,Online,Gymnastics,Parallel Bars,309.91,1,309.91,9/27/2024,Asia,PayPal
CUST67457,Daniel Smith,48,Female,In-Store,Outdoor Recreation,Camping Tent,134.08,3,402.24,8/12/2024,Europe,PayPal
CUST28174,Noah Smith,26,Female,Online,Accessories,Knee Support,167.41,3,502.23,8/9/2024,Australia,Apple Pay
CUST26371,Michael Jackson,64,Female,In-Store,Apparel,Track Suit,242.91,3,728.73,3/12/2024,North America,Google Pay
CUST16860,John Thomas,23,Female,In-Store,Equipment,Dumbbells,114.83,1,114.83,11/12/2024,Europe,PayPal
CUST83818,Emily Brown,22,Other,In-Store,Accessories,Knee Support,42.44,4,169.76,5/27/2024,South America,Google Pay
CUST28768,Emma Brown,50,Female,In-Store,Footwear,Football Boots,373.71,2,747.42,6/16/2024,Europe,Google Pay
CUST63978,Noah Anderson,43,Female,In-Store,Outdoor Recreation,Camping Tent,379.4,2,758.8,10/8/2024,South America,Apple Pay
CUST87119,Ava Taylor,19,Other,Online,Apparel,Training Shorts,215.99,1,215.99,8/21/2024,North America,Google Pay
CUST23941,Ava Anderson,40,Other,Online,Footwear,Running Shoes,241.58,4,966.32,12/7/2024,Asia,PayPal
CUST78106,John Jackson,63,Other,In-Store,Footwear,Football Boots,498,3,1494,8/14/2024,North America,Cash
CUST63560,Emma White,50,Female,Online,Gymnastics,Parallel Bars,65.32,1,65.32,1/30/2024,Asia,Debit Card
CUST53164,Olivia White,38,Female,Online,Apparel,Sports T-Shirt,71.11,3,213.33,4/11/2024,North America,Google Pay
CUST69033,Olivia Martin,40,Female,Online,Equipment,Badminton Racket,450.3,1,450.3,8/3/2024,North America,Cash
CUST89100,Olivia Smith,27,Other,Online,Apparel,Compression Wear,306.79,5,1533.95,12/20/2024,South America,Debit Card
CUST28735,Emily Martin,32,Other,Online,Apparel,Training Shorts,375.16,2,750.32,8/22/2024,Australia,Google Pay
CUST39053,Emily Brown,47,Female,Online,Gymnastics,Pommel Horse,440.5,2,881,12/11/2024,Australia,Cash
CUST72393,Noah White,63,Male,Online,Equipment,Dumbbells,379.49,3,1138.47,8/15/2024,North America,Google Pay
CUST54239,Emma White,51,Male,Online,Footwear,Basketball Shoes,321.09,4,1284.36,5/29/2024,Australia,Cash
CUST71508,Ava Taylor,59,Male,Online,Apparel,Track Suit,94.58,1,94.58,7/10/2024,North America,Cash
CUST43655,John Taylor,19,Female,In-Store,Gymnastics,Parallel Bars,405.25,5,2026.25,8/21/2024,North America,Credit Card
CUST38864,Michael Johnson,60,Male,In-Store,Accessories,Knee Support,195.26,3,585.78,5/23/2024,Europe,Google Pay
CUST84028,Ava Jackson,42,Other,Online,Accessories,Knee Support,374.59,3,1123.77,4/5/2024,Australia,Debit Card
CUST70456,Sophia Thomas,24,Male,In-Store,Gymnastics,Gym Rings,89.96,4,359.84,5/11/2024,Europe,Credit Card
CUST77423,Emily Thomas,41,Female,Online,Footwear,Football Boots,420.57,1,420.57,12/27/2024,South America,Cash
CUST23907,Sophia Johnson,39,Male,Online,Equipment,Tennis Racket,104.9,5,524.5,3/10/2024,Europe,Apple Pay
CUST87722,Michael Thomas,34,Other,In-Store,Equipment,Dumbbells,292.35,4,1169.4,12/28/2024,South America,Apple Pay
CUST97820,Olivia Smith,61,Other,In-Store,Outdoor Recreation,Hiking Backpack,466.7,2,933.4,2/21/2024,South America,Cash
CUST93857,Olivia White,30,Female,Online,Apparel,Compression Wear,183.52,1,183.52,1/5/2024,South America,Debit Card
CUST27072,Ava Smith,38,Male,Online,Apparel,Compression Wear,91.17,5,455.85,10/13/2024,North America,Credit Card
CUST67664,Daniel White,27,Female,Online,Accessories,Gym Gloves,392.71,2,785.42,4/27/2024,South America,Debit Card
CUST36876,Daniel Harris,42,Female,Online,Accessories,Swim Goggles,390.27,5,1951.35,4/24/2024,Asia,Debit Card
CUST44638,Noah Jackson,46,Male,In-Store,Equipment,Tennis Racket,195.34,3,586.02,10/12/2024,North America,Google Pay
CUST39209,Sophia Smith,22,Other,In-Store,Accessories,Wrist Bands,287.35,3,862.05,3/16/2024,Australia,Apple Pay
CUST70623,Liam Johnson,29,Female,Online,Gymnastics,Balance Beam,123.88,1,123.88,8/15/2024,South America,Cash
CUST72573,Liam Brown,18,Other,Online,Gymnastics,Gym Rings,91.81,4,367.24,8/23/2024,Asia,Apple Pay
CUST82420,Sophia Anderson,22,Female,In-Store,Accessories,Swim Goggles,458.16,3,1374.48,6/18/2024,North America,Credit Card
CUST54851,Olivia Smith,27,Male,Online,Gymnastics,Gym Rings,222.48,1,222.48,11/12/2024,Asia,Apple Pay
CUST71680,Liam Martin,49,Female,In-Store,Apparel,Sports T-Shirt,33.03,4,132.12,6/28/2024,Australia,Google Pay
CUST65645,Olivia White,19,Male,Online,Apparel,Track Suit,175.65,3,526.95,3/8/2024,North America,Credit Card
CUST49670,Daniel Jackson,34,Male,Online,Gymnastics,Balance Beam,243.66,5,1218.3,11/9/2024,Europe,Credit Card
CUST98771,Michael Brown,46,Female,Online,Footwear,Hiking Boots,262.61,5,1313.05,3/5/2024,North America,Credit Card
CUST45336,Liam Martin,39,Male,Online,Apparel,Training Shorts,372.94,2,745.88,9/7/2024,Asia,Apple Pay
CUST76200,Michael Smith,37,Other,Online,Gymnastics,Pommel Horse,188.48,2,376.96,11/26/2024,Asia,Debit Card
CUST61960,Emily Harris,26,Male,Online,Apparel,Compression Wear,115.14,2,230.28,5/3/2024,Europe,Apple Pay
CUST88316,Olivia Smith,30,Female,Online,Gymnastics,Gym Rings,306.94,4,1227.76,5/8/2024,Europe,PayPal
CUST44708,Noah Brown,48,Male,Online,Accessories,Knee Support,436.66,2,873.32,10/5/2024,North America,Cash
CUST53294,Liam Thomas,47,Female,In-Store,Gymnastics,Pommel Horse,391.25,4,1565,10/30/2024,Asia,Cash
CUST45483,Emily Anderson,24,Male,In-Store,Footwear,Football Boots,66.76,2,133.52,8/20/2024,Australia,Cash
CUST63763,Ava Anderson,50,Other,Online,Apparel,Sports T-Shirt,443.38,2,886.76,9/19/2024,South America,Apple Pay
CUST88046,Noah Smith,30,Female,In-Store,Apparel,Track Suit,348.12,2,696.24,1/11/2024,Europe,Debit Card
CUST43994,Michael Brown,23,Other,In-Store,Gymnastics,Balance Beam,171.17,1,171.17,3/20/2024,Australia,Google Pay
CUST46229,Noah Johnson,54,Female,In-Store,Accessories,Swim Goggles,165.32,5,826.6,11/5/2024,South America,Cash
CUST58491,Ava Martin,54,Male,In-Store,Apparel,Compression Wear,294.03,4,1176.12,7/6/2024,Europe,Google Pay
CUST31646,Emily Brown,53,Female,Online,Equipment,Cricket Bat,89.5,5,447.5,8/30/2024,North America,PayPal
CUST36944,Sophia White,61,Female,Online,Gymnastics,Balance Beam,414.66,4,1658.64,9/25/2024,Europe,Apple Pay
CUST15364,Olivia Jackson,31,Male,Online,Gymnastics,Parallel Bars,244.85,1,244.85,4/10/2024,Asia,Debit Card
CUST16849,Sophia Johnson,35,Other,Online,Equipment,Badminton Racket,110.81,4,443.24,2/5/2024,Australia,Debit Card
CUST47983,Noah Thomas,37,Male,In-Store,Apparel,Compression Wear,451.65,1,451.65,3/21/2024,North America,Credit Card
CUST13572,Emily Taylor,32,Female,Online,Apparel,Track Suit,168.89,1,168.89,9/7/2024,Australia,Apple Pay
CUST21824,Sophia Smith,21,Male,In-Store,Equipment,Tennis Racket,284.01,2,568.02,4/18/2024,North America,Credit Card
